	Locustag	Gene	Description	FeatureType	1276	1968	1970	983
233	DN756_01260		OsmC family protein	CDS	6.688994956049277	4.040629740764103	6.657625432178873	5.32512829208422
234	DN756_01265		Hcp family type VI secretion system effector	CDS	7.43554690286868	7.802794010867959	7.69017137267825	8.615159521299319
235	DN756_01270		hypothetical protein	CDS	5.3004142724738506	5.609819638846947	6.534413735109236	5.9042929784441105
236	DN756_01275		DUF1240 domain-containing protein	CDS	2.2505005366365767	2.3526532829893165	3.0568149453270936	2.095411788487913
237	DN756_01280		phosphoribulokinase	CDS	60.042734015404996	46.545176362312766	59.88305843730112	59.317848882670795
238	DN756_01285		YheU family protein	CDS	23.23093917363427	16.745828870041034	23.476800817596168	22.9589430143173
239	DN756_01290		hydrolase	CDS	71.64985482512436	49.013928489407796	56.8374731582421	53.3447707332997
240	DN756_01295		LysE family translocator	CDS	42.921987746946336	26.466658927899733	35.550169003787936	32.17726321086823
241	DN756_01300		taurine ABC transporter substrate-binding protein	CDS	14.064007709308399	9.352654063406563	12.294546628678733	10.676448993068329
242	DN756_01305		taurine import ATP-binding protein TauB	CDS	4.1628917979771005	3.769075595069617	3.474073007306913	2.80932203806347
243	DN756_01310	tauC	taurine ABC transporter permease TauC	CDS	5.744703549956406	4.946382090979257	5.024448251310037	4.6505295753280835
244	DN756_01315		taurine dioxygenase	CDS	10.057590483742187	8.666283202836983	9.639393644818478	9.5841392171871
245	DN756_01320		lipopolysaccharide heptosyltransferase family protein	CDS	389.78049955671503	471.1423502045473	481.5920086080887	421.466422509659
246	DN756_01325		glycosyltransferase	CDS	581.0287714486693	486.36370805686494	460.330990224802	460.1321456522293
247	DN756_01330		ABC transporter ATP-binding protein	CDS	248.999719824957	284.973990365577	262.83696563272133	287.31915610142335
248	DN756_01335	kefG	glutathione-regulated potassium-efflux system ancillary protein KefG	CDS	50.65170366663213	48.1978851184253	56.43369054039544	56.3622053364802
249	DN756_01340	kefB	glutathione-regulated potassium-efflux system protein KefB	CDS	79.74088284825064	81.62162897617067	88.60885346529307	93.4349851777963
250	DN756_01345		YheV family putative metal-binding protein	CDS	9.185740312612324	10.661274511217966	10.898738532186465	11.844438663784965
251	DN756_01350		peptidylprolyl isomerase	CDS	73.52088053199347	94.52766551605646	78.10483856005163	95.26182261466367
252	DN756_01355		MFS transporter permease	CDS	12.178739827366206	14.923943223949067	11.906163717538698	15.589809852945102
253	DN756_01360		protein SlyX	CDS	101.38844331902527	92.94222798959038	73.88633369617877	114.45689510228134
254	DN756_01365		FKBP-type peptidyl-prolyl cis-trans isomerase	CDS	790.9483640288076	576.5305772033817	747.6996895287974	591.462035842184
255	DN756_01370		DNA-binding protein	CDS	213.33651099129864	219.1346119148633	214.09859447215433	231.95467069681933
256	DN756_01375	tusD	sulfurtransferase complex subunit TusD	CDS	112.241853830988	113.90193840539133	109.79405520566267	103.28525217665504
257	DN756_01380	tusC	sulfurtransferase complex subunit TusC	CDS	139.847296054669	129.730782790729	128.522553253635	133.57090744624932
258	DN756_01385		sulfurtransferase TusB	CDS	380.700980285557	267.82915945470864	264.90966641709764	294.02888183450335
259	DN756_01390		30S ribosomal protein S12	CDS	1253.27117988478	1317.6252620049534	1014.2829217254351	1398.6390094585033
260	DN756_01395		30S ribosomal protein S7	CDS	1109.7661701596528	1255.9785215855334	921.42722117916	1225.9784495175566
261	DN756_01400	fusA	elongation factor G	CDS	4490.739172025237	5615.709000885239	3529.814153682273	5236.334549265534
262	DN756_01405		hypothetical protein	CDS	7.577264137176907	4.50231195713556	7.401690435605498	3.9215272696075605
263	DN756_01410	tuf	elongation factor Tu	CDS	4133.329293760043	4736.7707368874135	3429.1415345209766	4304.408261901247
264	DN756_01415		IS200/IS605 family transposase IS1541B	CDS	1.419159207474112	2.014910828065013	1.7741306443245701	2.22014372738734
265	DN756_01425		bacterioferritin-associated ferredoxin	CDS	5.580843184684256	4.9254558851122	5.821148145095833	5.6911401773504835
266	DN756_01430		bacterioferritin	CDS	44.54175955265173	50.68057340076077	38.76050308497324	63.252905887828064
267	DN756_01435		30S ribosomal protein S10	CDS	2364.8011241830336	2744.3979970148634	2099.5723174851632	3213.655755656413
268	DN756_01440		50S ribosomal protein L3	CDS	3580.93239971124	4598.451116124717	3086.08572663743	5012.695170267417
269	DN756_01445		50S ribosomal protein L4	CDS	2723.904881140397	3677.3660331337564	2214.64452435838	3917.41185061366
270	DN756_01450		50S ribosomal protein L23	CDS	934.1100388947666	1273.8184576687033	742.0492516765697	1350.5905197495067
271	DN756_01455		50S ribosomal protein L2	CDS	2581.4935075133867	3636.5695736508733	1928.4943966645599	3488.1652066837833
272	DN756_01460		30S ribosomal protein S19	CDS	656.7732274537774	924.2311464158665	476.41417489560763	823.7361336447563
273	DN756_01465	rplV	50S ribosomal protein L22	CDS	799.3994701456268	1196.0056081470323	621.153454354628	1027.9026104995307
274	DN756_01470		30S ribosomal protein S3	CDS	1374.2738277088836	2136.1667850096	1085.9630231196463	1768.8672051677897
275	DN756_01475		50S ribosomal protein L16	CDS	827.6189964985336	1339.243865841063	726.1664103125789	1138.6951774395332
276	DN756_01480		50S ribosomal protein L29	CDS	288.2876840098613	465.8289559615743	271.5849943584763	374.25916287786595
277	DN756_01485		30S ribosomal protein S17	CDS	150.38024190349532	255.441084272332	120.24464596317914	204.55463422025332
278	DN756_01490		50S ribosomal protein L14	CDS	2219.20408723679	3221.8676533268067	2231.231508117367	3072.717634218763
279	DN756_01495		50S ribosomal protein L24	CDS	1148.2831348600726	1754.9187902235833	1258.4354895017968	1667.6093578193502
280	DN756_01500		50S ribosomal protein L5	CDS	2726.0372357441397	4083.429078528656	2733.21160359808	3728.1566503727404
281	DN756_01505		30S ribosomal protein S14	CDS	1253.6815340862197	1789.61958154132	1142.9535903327032	1723.3096726033966
282	DN756_01510		30S ribosomal protein S8	CDS	1425.5831388592335	2072.6791529719867	1290.07640314738	1933.7907739510301
283	DN756_01515		50S ribosomal protein L6	CDS	1864.9088032011666	2782.33014566595	1698.4299226082267	2536.01079384044
284	DN756_01520		50S ribosomal protein L18	CDS	719.2245922152964	1153.7841662807625	662.6433541577663	1010.7097542074099
285	DN756_01525	rpsE	30S ribosomal protein S5	CDS	1210.7763294917067	1934.5509238873165	1154.6035021377165	1650.8011535996532
286	DN756_01530		50S ribosomal protein L30	CDS	256.400763130496	426.864814472209	259.59746888075733	344.1541348410023
287	DN756_01535		50S ribosomal protein L15	CDS	981.8252857402098	1689.7432954868566	970.1517604599698	1399.3407748189265
288	DN756_01540	secY	preprotein translocase subunit SecY	CDS	2830.0412565647034	6530.114895248907	4625.554265624626	3675.345416175547
289	DN756_01545		50S ribosomal protein L36	CDS	315.64190346547963	462.9779417409107	316.46305724668736	403.154979962771
290	DN756_01550		30S ribosomal protein S13	CDS	1752.609063051247	2286.291120002413	1653.88058369001	2177.6934305156333
291	DN756_01555		30S ribosomal protein S11	CDS	1598.6340293072599	2160.735284233127	1547.7484185553967	1987.6904082769868
292	DN756_01560		30S ribosomal protein S4	CDS	1838.0867327533267	2521.40908635848	1783.6342919953668	2242.239279161943
293	DN756_01565		DNA-directed RNA polymerase subunit alpha	CDS	3166.3738878876998	4702.553955274564	3231.19781777486	3765.5044407803302
294	DN756_01570	rplQ	50S ribosomal protein L17	CDS	573.1140398610203	826.2695067300338	581.873843565339	691.9814940296847
295	DN756_01575	zntR	Zn(2+)-responsive transcriptional regulator	CDS	7.755888291363013	6.2485579407117795	7.131743125081947	7.391595498388334
296	DN756_01580		alternative ribosome-rescue factor A	CDS	2.9696406536933933	1.9616614298366235	2.12966981555028	1.8468073649952734
297	DN756_01585		large conductance mechanosensitive channel protein MscL	CDS	22.595670527036102	23.635720349033033	27.024376266593134	22.048392932963896
298	DN756_01590	trkA	Trk system potassium transporter TrkA	CDS	72.15534226809156	62.24396169327653	60.14837725357133	63.447819115777804
299	DN756_01595		16S rRNA m5C967 methyltransferase	CDS	269.20339491815866	251.503496768254	257.8519245418293	278.4380426257523
300	DN756_01600		methionyl-tRNA formyltransferase	CDS	418.7088207873887	349.50345495796165	437.77136447295135	377.4475914272287
301	DN756_01605		peptide deformylase	CDS	443.30652147265465	403.08851336692396	459.36191665811697	414.561006243745
302	DN756_01610	dprA	DNA-protecting protein DprA	CDS	26.21440562266413	29.54865258556627	24.500194865119635	28.0832449873644
303	DN756_01615		DUF494 domain-containing protein	CDS	224.333567936356	209.86149418634633	216.24946647276366	246.22098473546768
304	DN756_01620		hypothetical protein	CDS	128.69056901026167	107.75699854230066	132.88823278140265	123.40518372223433
305	DN756_01625	tsaC	L-threonylcarbamoyladenylate synthase type 1 TsaC	CDS	115.382297505532	108.53548842535933	150.08908043167466	133.31863793139965
306	DN756_01630		shikimate dehydrogenase	CDS	307.10045725389466	328.77567878118634	361.3160815441293	339.4714790710853
307	DN756_01635		gamma carbonic anhydrase family protein	CDS	42.9105611577464	42.66223790726104	49.43961429916923	39.8687554813276
308	DN756_01670		UDP-N-acetylmuramate dehydrogenase	CDS	129.13039381907734	159.2302912136427	164.40644214747934	153.58809180816198
309	DN756_01675	birA	bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA	CDS	42.96933066755357	58.551774392719096	52.67381076064476	56.7096873483766
310	DN756_01680		type I pantothenate kinase	CDS	132.26050784795132	151.632449438426	128.99697428583534	165.59710886288835
311	DN756_01685		GNAT family N-acetyltransferase	CDS	5.713825749327273	4.7950241275813275	4.589416203533091	5.096799400054357
312	DN756_01710	tuf	elongation factor Tu	CDS	2326.19280841808	2016.370267582707	2271.3670593459997	2024.7459113407033
313	DN756_01715	secE	preprotein translocase subunit SecE	CDS	384.4093457720383	380.84838819851734	350.229378461906	435.96559766295803
314	DN756_01720	nusG	transcription termination/antitermination protein NusG	CDS	426.0138418166327	498.96420325227865	405.1883769904703	519.2070126924306
315	DN756_01725	rplK	50S ribosomal protein L11	CDS	1886.6009425449602	2432.59305517233	1732.50719642652	2378.599690385137
316	DN756_01730		50S ribosomal protein L1	CDS	2013.16582881495	2741.87506326858	1844.78129175267	2553.1738483450167
317	DN756_01735		50S ribosomal protein L10	CDS	1752.1874975744868	2772.9813022979233	1743.8202811766332	2351.29080359643
318	DN756_01740		50S ribosomal protein L7/L12	CDS	779.725467655302	1280.85677236768	731.4776582714413	1031.7884915009963
319	DN756_01745	rpoB	DNA-directed RNA polymerase subunit beta	CDS	3499.8440370694966	5402.485607551646	3124.6356237080704	4710.785645387663
320	DN756_01750	rpoC	DNA-directed RNA polymerase subunit beta'	CDS	1918.98584507402	3303.549278359687	2142.253731735513	2331.6429896499135
321	DN756_01755		hypothetical protein	CDS	0.5569400776825147	1.131975108830021	0.4263123717425407	0.615454754367302
322	DN756_01760	thiH	2-iminoacetate synthase ThiH	CDS	20.246063602721268	22.518716232869767	21.6030790508193	23.952335051509635
323	DN756_01765		thiazole synthase	CDS	13.068961431051667	17.323990208948132	12.1007046521531	16.724462153590167
324	DN756_01770	thiS	sulfur carrier protein ThiS	CDS	1.2031879131637109	1.3585005146051998	1.16474282737076	1.7725923551593
325	DN756_01775		HesA/MoeB/ThiF family protein	CDS	9.536498358016145	10.6001071018408	9.143018921704593	10.979472273440466
326	DN756_01780		thiamine phosphate synthase	CDS	6.08371418921852	6.930852341705633	5.565400246287587	7.238763163696217
327	DN756_01785		phosphomethylpyrimidine synthase	CDS	20.572125465886035	25.04735435242453	21.5188304061693	26.575319315226903
328	DN756_01790		sigma D regulator	CDS	70.04531950767786	55.42138652509673	61.3706107773732	74.43937346211663
329	DN756_01795		NAD(+) diphosphatase	CDS	31.268579338245434	32.90823973374573	36.95926551288487	37.06302406215643
330	DN756_01800		hypothetical protein	CDS	24.7984389125714	27.044057930570432	27.917856105660235	27.7320310364736
331	DN756_01805		uroporphyrinogen decarboxylase	CDS	338.292976382952	440.3113019823824	366.47799437696966	363.9900102703023
332	DN756_01810		deoxyribonuclease V	CDS	136.627786389489	160.69467361912402	139.9138260446673	132.25675667696666
333	DN756_01815		DUF416 family protein	CDS	165.350441480173	177.69205485022835	172.798617224492	172.45323242673635
334	DN756_01820		DNA-binding protein HU-alpha	CDS	1041.822795558094	1477.6967565439534	1026.8125368686972	1324.3028968481933
335	DN756_01825		DUF1481 domain-containing protein	CDS	274.9229513615997	245.22878770500463	233.16352470274265	192.780798990843
336	DN756_01830	purD	phosphoribosylamine--glycine ligase	CDS	132.33948195618999	202.46298433579932	116.46644835405999	225.55339609339367
337	DN756_01835		bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/inosine monophosphate cyclohydrolase	CDS	266.51252554277266	399.3266941454344	272.99405577509805	481.1013726578917
338	DN756_01840		hypothetical protein	CDS	153.206490524321	219.88132886637501	173.55150078856533	241.40380289392934
339	DN756_01880		hypothetical protein	CDS	1.3334620103536832	0.6311143555063573	0.9196507582270099	0.5584938111820883
340	DN756_01885		homoserine O-succinyltransferase	CDS	5.977388138702019	12.676828676958834	5.814537234384599	8.955670382389364
341	DN756_01890		malate synthase A	CDS	18.875710491148897	21.3986694874601	19.814067836266165	22.782569186869797
342	DN756_01895	aceA	isocitrate lyase	CDS	33.37345499094247	36.74841017301493	32.41344768952377	41.400600767587406
343	DN756_01900		bifunctional isocitrate dehydrogenase kinase/phosphatase	CDS	16.049140211601536	20.343574090772268	19.92510319478713	20.15967466353273
344	DN756_01905	iclR	acetate operon transcriptional repressor IclR	CDS	60.3131929503777	52.7623065210818	58.22730356189113	74.83394219374487
345	DN756_01910		methionine synthase	CDS	158.876794190987	191.26235206285932	178.08776664740137	180.36217281538765
346	DN756_01915		hypothetical protein	CDS	19.358532460052235	15.522371810866566	19.293827353121966	15.236869333420033
347	DN756_01920	lysC	lysine-sensitive aspartokinase 3	CDS	52.39388827280567	48.0914920171871	59.598787820957	49.85009147047913
348	DN756_01925		glucose-6-phosphate isomerase	CDS	1726.7013410497466	1711.6388648679167	1623.0729296062234	1695.0794053368265
349	DN756_01930	psiE	phosphate-starvation-inducible protein PsiE	CDS	27.71746855465347	27.3366479260429	25.556941199377633	26.124398892650166
350	DN756_01935	malG	maltose ABC transporter permease MalG	CDS	260.570739290928	496.80392239293866	152.175418133658	776.2179236309903
351	DN756_01940	malF	maltose ABC transporter permease MalF	CDS	484.73029344347196	848.248420305876	282.52378809733597	1370.6197725847853
352	DN756_01945	malE	maltose/maltodextrin ABC transporter substrate-binding protein MalE	CDS	997.6985999592971	1850.4513369554534	528.264287774764	3159.8991159752236
353	DN756_01950		hypothetical protein	CDS	98.40977819930477	162.04351338473364	48.97230213484233	250.56606679408935
354	DN756_01955	malK	maltose/maltodextrin ABC transporter ATP-binding protein MalK	CDS	875.7544645786247	1475.8484137862633	410.8088159809353	2293.476301827917
355	DN756_01960		maltoporin	CDS	1343.3181508667633	2709.22309034165	718.6533590410017	3913.697540109437
356	DN756_01965	malM	maltose operon protein MalM	CDS	420.27983703686067	812.901648364581	226.92423323478167	1349.7431963060828
357	DN756_01975		Hcp family type VI secretion system effector	CDS	27.53386061825823	28.380573434148733	34.851365810478335	25.456268985063303
