	Locustag	Gene	Description	 	1276_26C	1968_26C	1970_26C	983_26C	  	1276_37C	1968_37C	1970_37C	983_37C
157	DN756_00845		Fe-S biogenesis protein NfuA		103.87463557202685	80.34828043035992	81.50063477687854	103.22569234439646		57.52458928788874	57.84600912386037	57.77613509780747	71.62042740266924
158	DN756_00850	gntX	DNA utilization protein GntX		6.34198827072118	5.698514995676667	7.03354204194581	5.612876321157163		2.39191922347351	5.938172214111806	4.542840867996087	4.82177147198582
159	DN756_00855	bioH	pimeloyl-[acyl-carrier protein] methyl ester esterase		35.49591346778727	33.6142735707296	35.566117101066204	36.66981738304784		32.13502048379873	28.5346417711246	33.2971814706571	32.075427183745866
160	DN756_00860		DUF1471 domain-containing protein		3.692803619529237	4.310989172658194	3.698333427338364	3.507894581868207		4.698147700637893	4.85158138361784	5.53188723891662	4.3203016300824
161	DN756_00865		ferrous iron transporter C		2.6104940120394864	1.3462625992359367	1.7462075233018934	2.0214516720211297		1.334968378591937	1.0911371933693188	1.81302457678324	1.4553574816462334
162	DN756_00870	feoB	Fe(2+) transporter permease subunit FeoB		56.8001642760882	50.2489353061319	69.0705466391933	58.083286456065736		50.52402873069764	31.309197387904863	75.96261656695424	33.8702049764999
163	DN756_00875		ferrous iron transporter A		20.5737165400603	15.993051676836233	20.888382452853936	16.8487774262954		17.5627485630388	5.392512995193833	19.894473013326863	7.566275212270933
164	DN756_00880		RNA-binding transcriptional accessory protein		409.3243591612723	427.3428701284964	461.1459513225244	415.520227815273		327.01780611634734	400.2497152216453	294.548094387557	414.91559097264434
165	DN756_00885	greB	transcription elongation factor GreB		15.450160146295334	16.101975432053397	15.947836508860368	16.018233075546764		13.046068706003831	11.310053840508466	12.759307597501769	12.188851452691068
166	DN756_00890	ompR	two-component system response regulator OmpR		330.1386126349487	373.5590970900483	351.331756185728	342.9506020459237		361.5192973553024	292.58563854578733	371.0797161731143	274.9997607885624
167	DN756_00895	envZ	two-component system sensor histidine kinase EnvZ		270.2382779790423	285.4049037475567	302.69562115223965	269.402937887914		353.81240013808105	325.0311218124093	340.2376882693566	299.840275156706
168	DN756_00900	pckA	phosphoenolpyruvate carboxykinase (ATP)		3782.369509128213	3418.51491863635	3038.278229177067	5160.429289930174		1760.78806151019	5074.57183392564	1338.02852640659	4567.520414126
169	DN756_00905	hslO	Hsp33 family molecular chaperone HslO		230.60666097459068	249.51190474886636	259.5509838513494	230.3587929321993		210.21437544057235	202.10794293531032	225.976136285145	209.23001559188097
170	DN756_00910		ribosome-associated heat shock protein Hsp15		50.972326714299335	50.10209073237553	48.913188468556	52.426308179084266		43.798682215287634	42.571163614310166	47.82801682017553	46.8578981792078
171	DN756_00915		GMP/IMP nucleotidase		155.22517271162403	144.29771631273	137.42651595780333	155.06612744246834		138.25628557226833	120.02816052025234	124.81514381342932	125.42570438407732
172	DN756_00920		intracellular growth attenuator family protein		111.88616513427934	107.569229085804	100.09746730827216	111.437005697326		140.715109692494	139.81271112150867	147.250033905567	142.18044039033802
173	DN756_00925	nudE	ADP compounds hydrolase NudE		21.36331438173893	20.78033999412593	17.002805392159768	20.274866238004435		25.30672539349347	14.097497793872568	21.536207848194863	15.832407623426668
174	DN756_00930		DNA adenine methylase		3.0429065058589635	3.77717390077227	3.653996048633413	2.7087764153756004		2.490266649220004	2.581959890618493	2.4945216003883264	2.6197985508662103
175	DN756_00935		tail assembly chaperone		5.58568423044066	5.1422299339337	6.067200549532234	5.01633142048913		1.8864857998161932	2.452652273271964	2.8497261378857237	2.351340689106346
176	DN756_00940		phage tail protein		14.182199317097169	13.097617387473669	14.795263923236632	13.945354203468767		6.543667161062797	5.986981804257321	6.04069913320759	5.60477054139029
177	DN756_00945		DUF2313 domain-containing protein		1.2181048762782234	0.9859199725193112	1.1741207596197931	0.768117948862836		0.7391726047694344	1.1422565375099725	1.17520694436781	0.8442057395927121
178	DN756_00950		baseplate J/gp47 family protein		2.1805494803869334	2.35498436788479	1.8867544936023235	2.7707690951148565		2.8783754810438604	2.1792613660004165	2.4338409825902865	2.13037829159792
179	DN756_00955		hypothetical protein		0.253528554581223	0.7711791910422837	0.6268591280217454	0.4782179094530503		1.540392907457121	0.8329941788147277	0.9572824856511334	0.361687864254668
180	DN756_00960		phage baseplate assembly protein V		19.791244148740265	18.48753281913943	17.1828957619132	19.305679178716037		22.508008005735235	20.78521306792713	22.43915511299187	20.00471085416504
181	DN756_00965		phage tail protein		107.92801787151468	114.25079225332668	106.68477047860434	115.65681352589868		139.439730906602	155.58733220735633	153.22990221597934	156.266029795853
182	DN756_00970		multidrug DMT transporter permease		175.80147902298003	188.07331621188965	166.91466372592234	188.865109499376		245.30820700538732	221.773967397171	244.56946855176068	204.1833988488353
183	DN756_00975		phage tail tape measure protein		57.7061332198514	60.94301283638137	56.15222181296323	67.6506917335262		54.72376125687921	62.35265665112516	58.41290847472917	61.03712819884793
184	DN756_00980		hypothetical protein		1.0198779764218406	0.6500108945572707	1.029210199729794	0.4193163173839936		0.690075141466838	0.8228294318564989	0.5658560279639433	0.5628178321936878
185	DN756_01010		glycoside hydrolase family 19 protein		0.5392132815130797	1.43720879684017	0.6626333880073637	0.4596892801846127		0.6385677581824923	0.4113835929752156	0.5644831212795577	0.3565043889368526
186	DN756_01015		hypothetical protein		99.66201423067666	93.1594938032449	85.05150625548968	98.89615529612908		35.86236339551066	39.45602681581747	38.583420603402	39.2048827823092
187	DN756_01020		hypothetical protein		34.010817242240826	34.19479312467423	30.46504384521336	39.3954804599933		24.24901777445753	26.274185376711262	27.170124927476333	25.727754052417904
188	DN756_01025		regulatory protein GemA		15.911575382217366	15.6869771577014	16.556036633891466	17.6064350439847		11.868479797563566	14.053715369110902	13.788657708115332	11.31881237130053
189	DN756_01030		hypothetical protein		26.167435068776665	28.78173406555604	26.7134393303113	29.335967139365867		22.482267215715662	23.169856662852634	21.047500108323863	20.3232597654431
190	DN756_01035		hypothetical protein		4.525651177072657	5.875026778915203	6.100472106399923	5.477021034920358		3.359561581297257	4.76122125661891	5.39649920329832	4.85507635179415
191	DN756_01040		hypothetical protein		2.50282429609342	2.391249607225733	2.974750565454263	2.967664006751427		2.14266738862268	2.3270702980563667	1.6097567562166637	2.387229672616024
192	DN756_01045		hypothetical protein		6.532583677771126	6.405271849906456	6.829484547682863	6.592239137252126		4.222529575913604	5.404871586705085	6.029115732236853	4.992759345030554
193	DN756_01050		hypothetical protein		1.0393061776636787	1.4446290995914104	1.3332574054993438	1.54123309407485		0.742033571363785	1.3151832721712016	1.145330421121908	0.8070982346747257
194	DN756_01055		hypothetical protein		1.4016867148192844	1.1625851035801338	1.5388257044268532	0.9442789320686668		0.7808892675037726	1.2038425034895532	1.4552218281168532	1.0807185630545852
195	DN756_01060		ANR family transcriptional regulator		3.650364532033947	2.975563729245883	4.56824292072881	2.99983413979395		2.3759555231222	3.0844177765445835	3.451840986589403	1.8735899366732696
196	DN756_01065		DUF2786 domain-containing protein		2.0032511046927644	1.5309346296544737	1.8932233379786405	1.50812989261731		1.82910471346099	1.4654100575739966	1.610610526423013	1.8256513705284636
197	DN756_01075		DUF3164 family protein		1.6056955610591934	1.95174676476058	2.2183045754773865	1.6464423885926198		3.5920936709015634	1.997416971818213	3.0186640814249337	2.408744734184926
198	DN756_01085		hypothetical protein		0.8095545001245776	0.3395299001125537	0.3437876070135513	0.903327126763763		1.2393358711097944	0.6988982527793716	1.6649457472771567	1.2123796353647804
199	DN756_01090		ATPase		2.95955982099922	3.438658933525177	4.060827403866717	3.9669499841211233		10.75385150663295	4.666429131627513	9.98424729574745	6.017840529797327
200	DN756_01095		transposase		6.478549530298313	4.023151713995537	5.409408507300934	5.729863815793266		18.293462776143837	6.116770224112344	18.0252805537915	8.288485918333004
201	DN756_01100		transcriptional regulator		0.704683781561377	0.3671510222334733	0.4655698608313366	0.5165351683330274		3.2125662803424704	0.7119608833133212	2.3136728320677897	0.7194738006932857
202	DN756_01105		transcriptional regulator		11.9721450866978	10.823119776372634	11.9262353639708	13.387347897637833		21.897754899799665	14.2962619903426	20.886769914258767	14.7753451237489
203	DN756_01110		carboxypeptidase/penicillin-binding protein 1A		207.4542843120797	218.95838008559636	256.54322832495	195.49435339637168		239.534518268295	353.13906361347034	290.14819890979	348.9136684720124
204	DN756_01115		pilus assembly protein HofM		2.7014856600760297	2.645876450194217	2.5217099646006367	2.87862069157784		2.675208373019117	3.141625408067744	3.270992218268867	2.67940662384623
205	DN756_01120		pilus assembly protein PilN		0.6619625229006957	0.7996161894757264	1.1446403031069556	1.016644691225386		1.1837597004641442	1.0005989110222095	1.117754375866634	1.2322120649341877
206	DN756_01125		hypothetical protein		0.943965853826846	0.765773268444433	1.0734892314668976	1.0410685357550786		0.6457960596094473	0.3923556223116693	0.6465742089997857	0.7807797735879177
207	DN756_01130		DUF2531 family protein		1.6339375217357766	1.3174176626462333	1.8075070789857	1.67202391813088		1.4122294535184563	1.8523269957101895	1.3445902232851663	1.9654963742706697
208	DN756_01135		hypothetical protein		4.500141161441813	3.500148287305313	2.886531603343387	3.725204245527723		3.378836565596373	2.787860965407313	3.84590723713445	1.9663768372747032
209	DN756_01140	hofQ	DNA uptake porin HofQ		38.20864919080804	34.701067382795365	30.757920968208804	38.9202513228759		29.12532568104633	33.61138479135863	36.16794654418677	32.4329820245085
210	DN756_01145	aroK	shikimate kinase AroK		400.82985611053937	381.042018322614	414.60663390304	362.662657629475		404.89492826718697	490.9414262120817	450.2375850217177	502.3914119128642
211	DN756_01150		3-dehydroquinate synthase		381.53372194638536	406.23899418625393	455.3829612328626	373.8243313107276		479.53882353444834	625.196403842107	545.5834295218953	629.4332740592414
212	DN756_01155		SPOR domain-containing protein		490.2214430830213	480.7937227207163	450.891792463747	486.493781390269		393.7504096942213	416.767723367961	376.4883295025184	448.4447506406373
213	DN756_01160		adenine-specific DNA-methyltransferase		200.308328433896	180.51350202949237	183.646325917511	193.79320971423363		201.071905502389	236.4800361288103	185.878093314457	225.8747487394187
214	DN756_01165		hypothetical protein		57.8392229928884	51.9567805681836	52.7086211172004	58.82427472072053		40.06848478779266	49.015912165971365	35.12475666507953	52.05907181901807
215	DN756_01170		ribulose-phosphate 3-epimerase		261.87153580985665	258.64000250847795	250.48518984148367	260.00537971983005		181.36885930732333	219.43497672037333	170.24430437566332	226.95116615727
216	DN756_01175		phosphoglycolate phosphatase		183.41229066696403	187.67405525181263	184.19521768609968	183.584565315908		129.25870758438	158.812222083872	126.001004058683	159.376606493065
217	DN756_01180	trpS	tryptophan--tRNA ligase		265.36075176883367	256.254560641118	265.036761716065	244.81200861342236		168.92643477024066	213.240766570964	161.29903663829467	213.02061311434832
218	DN756_01185		siroheme synthase		433.628353774045	537.5688268218406	581.6208537727774	416.324526180887		83.20918600907727	85.71152722387676	83.27779440405037	80.94511960144284
219	DN756_01190	nirC	nitrite transporter NirC		235.55962767573365	283.959410118711	273.89607648260136	203.85518740147367		31.547220611923763	30.177547349409565	28.278411877613166	28.52058978332367
220	DN756_01195	nirD	nitrite reductase small subunit NirD		85.09225215243224	106.1671489667742	116.59916673143032	69.59757980342529		10.709565973964244	10.562043350423304	8.369363237153806	9.654641377487405
221	DN756_01200		nitrite reductase large subunit		761.0208648991551	897.0605866140046	935.330469702968	625.888172298624		106.4887036700349	112.89902409959934	83.1164662148497	108.11222036837712
222	DN756_01205		cytosine deaminase		116.364460470702	113.136942045538	106.27505471631	125.592947176072		94.19614807708236	91.52734374061902	101.00425840499726	102.27974369225568
223	DN756_01210		MFS transporter		43.60799485463886	67.978867161114	87.77366268556601	31.82638180204433		20.841713328213768	15.550969361097	24.1585717922663	15.6632437024834
224	DN756_01215		TonB-dependent copper receptor		87.120856945257	63.22019866523113	85.34692114848826	72.64255650446238		9.219325122176224	9.36583260338262	10.102712586996187	11.541388633932316
225	DN756_01220		LacI family DNA-binding transcriptional regulator		334.797855695934	321.5136493596426	244.8063317877933	420.0854438649367		385.42146508136494	471.03732521719735	326.7005458869877	464.57707956921536
226	DN756_01225		6-phospho-beta-glucosidase		178.26852661079832	157.189404373343	129.797502717788	223.5259218904937		187.46370061807067	220.59170239483765	124.50869587649368	239.46549935367705
227	DN756_01230		peptidylprolyl isomerase A		322.9124519929513	308.675268523473	307.326099951888	307.386793188069		195.160345398602	217.2510857194533	199.94560934537932	217.02829626910432
228	DN756_01235		DUF853 family protein		163.24838925817932	158.61191043887433	161.63805129716835	181.229314187367		139.183873781033	143.762486951535	145.53363446194805	141.41735965240431
229	DN756_01240		aminodeoxychorismate synthase component II		73.56157036112667	72.63596951421876	66.78113954443519	72.75028908030276		82.5459106255514	70.26492265645646	81.1302399010531	67.14880034028977
